region_code,province,district,year_month,mbg_beneficiaries,mbg_satpen,sppg_operational_count,sppg_density_per_100k_beneficiaries,nutrition_need,nutrition_need_source,poverty_rate,poverty_rate_filled,ikp,ikp_group,food_security_class,food_vulnerability,price_stress,education_exposure,condition_rate_per_1000,allergy_intolerance_rate_per_1000,beneficiaries_per_satpen,support_reach,need_pressure,coverage_gap,socioeconomic_stress,reference_priority_score,priority_label,is_java,is_eastern_indonesia,data_density_group,data_completeness
220700,Bali,Kab. Bangli,2026-05,9620,17,12,124.74012474012474,0.08200133634941648,mbg_condition_plus_food_vulnerability_proxy,4.83,4.83,77.19,6.0,Sangat Tahan,0.26173580786026207,0.362951890028767,9620,25.259875259875262,24.532224532224532,565.8823529411765,0.5190543404550468,0.15565967548414505,0.3870514197730967,0.08514966579482708,0.20873052860828478,0,0,0,higher-data,0.75
150800,Kalimantan Selatan,Kab. Tabalong,2026-05,1268,6,20,1577.2870662460566,0.043577771638394484,mbg_condition_plus_food_vulnerability_proxy,4.67,4.67,85.94,6.0,Sangat Tahan,0.14233078602620097,0.7315768173011702,1268,6.309148264984227,6.309148264984227,211.33333333333334,0.4200314775533899,0.14445034641262539,0.4630728580921438,0.08049985469340307,0.20814041087078322,0,0,0,higher-data,0.75
192600,Sulawesi Selatan,Kab. Luwu Timur,2026-05,2302,30,14,608.1668114682885,0.10030711420826746,mbg_condition_plus_food_vulnerability_proxy,5.79,5.79,87.73,6.0,Sangat Tahan,0.11790393013100442,0.6338163887252732,2302,479.5829713292789,443.0929626411816,76.73333333333333,0.5059095699649571,0.16060552927967303,0.4027127332210035,0.11304853240337111,0.2080145586011147,0,0,1,higher-data,0.75
150600,Kalimantan Selatan,Kab. Hulu Sungai Tengah,2026-05,5170,39,16,309.4777562862669,0.06517670791103969,mbg_condition_plus_food_vulnerability_proxy,5.03,5.03,81.3,6.0,Sangat Tahan,0.20564956331877737,0.7315768173011702,5170,25.145067698259187,24.758220502901352,132.56410256410257,0.5510661338703831,0.17209197705410065,0.3735640297694475,0.09096192967160709,0.2075558981907808,0,0,0,higher-data,0.75
32700,Jawa Tengah,Kab. Pemalang,2026-05,30822,102,153,496.3986762701966,0.06495999503117368,mbg_condition_plus_food_vulnerability_proxy,13.32,13.32,81.81,6.0,Sangat Tahan,0.1986899563318778,0.6886093818900983,30822,39.54967231198495,36.499902666926225,302.1764705882353,0.7447357993053382,0.21414147850883508,0.24230427468155538,0.3318802673641383,0.20726256739680088,0,1,0,higher-data,0.75
280400,Banten,Kab. Serang,2026-05,1884,5,232,12314.225053078557,0.061373492532119704,mbg_condition_plus_food_vulnerability_proxy,4.48,4.48,81.39,6.0,Sangat Tahan,0.20442139737991272,0.6810511389562137,1884,0.5307855626326964,0.0,376.8,0.5169647059835033,0.16182417568214585,0.39419714278740636,0.07497820401046208,0.206213575108456,0,1,0,higher-data,0.75
20700,Jawa Barat,Kab. Cianjur,2026-05,2004,18,362,18063.872255489023,0.06558424548009917,mbg_condition_plus_food_vulnerability_proxy,9.82,9.82,80.6,6.0,Sangat Tahan,0.21520196506550227,0.42864228125615805,2004,8.982035928143713,4.491017964071856,111.33333333333333,0.5971185004635452,0.17221075976213363,0.33379866602892466,0.2301656495204882,0.20540150692924744,0,1,0,higher-data,0.75
196100,Sulawesi Selatan,Kota Parepare,2026-05,1546,16,22,1423.0271668822768,0.056888702314039884,mbg_condition_plus_food_vulnerability_proxy,4.44,4.44,82.76,6.0,Sangat Tahan,0.18572598253275108,0.6338163887252732,1546,8.408796895213454,8.408796895213454,96.625,0.47716284079229887,0.15017620079405425,0.4185703702589191,0.07381575123510609,0.2044620170027235,0,0,1,higher-data,0.75
290500,Kepulauan Bangka Belitung,Kab. Bangka Selatan,2026-05,2024,3,10,494.0711462450593,0.05567949231843007,mbg_condition_plus_food_vulnerability_proxy,4.17,4.17,84.87,6.0,Sangat Tahan,0.1569323144104804,0.45945259488341395,2024,61.75889328063241,61.75889328063241,674.6666666666666,0.3811372840546668,0.12342794863454563,0.4785447285062829,0.06596919500145305,0.20337847631450598,0,0,0,higher-data,0.75
200100,Sulawesi Tenggara,Kab. Konawe,2026-05,1838,22,27,1468.9880304679,0.04358577526824977,mbg_condition_plus_food_vulnerability_proxy,12.78,12.78,85.89,6.0,Sangat Tahan,0.14301310043668125,0.2832008256018625,1838,4.896626768226333,4.896626768226333,83.54545454545455,0.5064590744746335,0.1469243875194354,0.39039305821804665,0.31618715489683225,0.20304402050035328,0,0,1,higher-data,0.75
150300,Kalimantan Selatan,Kab. Barito Kuala,2026-05,3310,30,12,362.5377643504532,0.05732658143422778,mbg_condition_plus_food_vulnerability_proxy,4.31,4.31,82.85,6.0,Sangat Tahan,0.18449781659388664,0.7315768173011702,3310,14.19939577039275,14.19939577039275,110.33333333333333,0.5124906405568829,0.159086653467031,0.3957004932037237,0.07003777971519905,0.20297349794402636,0,0,0,higher-data,0.75
191100,Sulawesi Selatan,Kab. Bulukumba,2026-05,1684,20,46,2731.5914489311162,0.060647089825112105,mbg_condition_plus_food_vulnerability_proxy,6.06,6.06,83.73,6.0,Sangat Tahan,0.17248908296943233,0.6338163887252732,1684,64.13301662707839,63.53919239904989,84.2,0.5185251893635312,0.1579741177635907,0.3895131594233099,0.12089508863702411,0.20292767062032047,0,0,1,higher-data,0.75
160200,Kalimantan Timur,Kab. Kutai Kartanegara,2026-05,114,5,48,42105.26315789473,0.03766375545851528,mbg_condition_plus_food_vulnerability_proxy,6.72,6.72,87.17,6.0,Sangat Tahan,0.12554585152838427,0.4221122269800722,114,0.0,0.0,22.8,0.3645374974937986,0.1185614874225148,0.48870243689562254,0.14007555943039812,0.20258403920362617,0,0,0,higher-data,0.75
96200,Riau,Kota Dumai,2026-05,10104,30,34,336.5003958828187,0.08587536912610495,mbg_condition_plus_food_vulnerability_proxy,3.08,3.08,76.3,6.0,Sangat Tahan,0.2738810043668123,0.5440832473204035,10104,27.11797307996833,25.831353919239906,336.8,0.5873804037143312,0.16838096330509106,0.3389135665077113,0.034292356873002035,0.20190898759139753,0,0,0,higher-data,0.75
190600,Sulawesi Selatan,Kab. Barru,2026-05,5958,7,23,386.03558241020477,0.03985092822584725,mbg_condition_plus_food_vulnerability_proxy,8.0,8.0,86.67,6.0,Sangat Tahan,0.13236899563318782,0.6338163887252732,5958,1.0070493454179255,1.0070493454179255,851.1428571428571,0.483559321749447,0.14986161513081359,0.41276050343219756,0.17727404824179016,0.2018936765362657,0,0,1,higher-data,0.75
201100,Sulawesi Tenggara,Kab. Kolaka Timur,2026-05,4504,36,8,177.61989342806396,0.044645955422186426,mbg_condition_plus_food_vulnerability_proxy,12.57,12.57,85.54,6.0,Sangat Tahan,0.14778930131004364,0.2832008256018625,4504,2.2202486678507993,2.2202486678507993,125.11111111111111,0.5180452887070692,0.14737494339292373,0.3807527587317029,0.3100842778262133,0.20104481729672483,0,0,1,higher-data,0.75
22000,Jawa Barat,Kab. Purwakarta,2026-05,2502,23,160,6394.88409272582,0.07148585741897794,mbg_condition_plus_food_vulnerability_proxy,7.87,7.87,80.19,6.0,Sangat Tahan,0.22079694323144117,0.42864228125615805,2502,37.96962430055955,37.170263788968825,108.78260869565217,0.5858045835050891,0.1649313151163928,0.33729136669468157,0.17349607672188316,0.20095880598769128,0,1,0,higher-data,0.75
52400,Jawa Timur,Kab. Jember,2026-05,1880,17,232,12340.425531914894,0.07387317958780558,mbg_condition_plus_food_vulnerability_proxy,8.67,8.67,78.97,6.0,Sangat Tahan,0.23744541484716164,0.2556839973338641,1880,19.148936170212767,18.617021276595743,110.58823529411765,0.5751851726229141,0.15752171070548998,0.3400701422891578,0.19674513222900317,0.2006582010984974,0,1,0,higher-data,0.75
150500,Kalimantan Selatan,Kab. Hulu Sungai Selatan,2026-05,1854,17,21,1132.686084142395,0.05425785061237109,mbg_condition_plus_food_vulnerability_proxy,3.12,3.12,83.19,6.0,Sangat Tahan,0.17985807860262015,0.7315768173011702,1854,2.157497303128371,2.157497303128371,109.05882352941177,0.4845234509939175,0.14962919608601066,0.41172463438102463,0.03545480964835804,0.1997900843424223,0,0,0,higher-data,0.75
190100,Sulawesi Selatan,Kab. Maros,2026-05,11700,26,43,367.52136752136755,0.0531749087794417,mbg_condition_plus_food_vulnerability_proxy,8.9,8.9,83.73,6.0,Sangat Tahan,0.17248908296943233,0.6338163887252732,11700,10.256410256410257,10.256410256410257,450.0,0.5936643105551589,0.17111846570309422,0.3358433932115758,0.20342923568730018,0.1992750877589437,0,0,1,higher-data,0.75
31700,Jawa Tengah,Kab. Rembang,2026-05,8896,50,84,944.2446043165468,0.04060887060074674,mbg_condition_plus_food_vulnerability_proxy,13.01,13.01,86.85,6.0,Sangat Tahan,0.12991266375545862,0.6886093818900983,8896,12.027877697841726,11.241007194244604,177.92,0.6434820098971967,0.18418734756923638,0.3040294137577284,0.32287125835512925,0.1990641487485595,0,1,0,higher-data,0.75
26200,Jawa Barat,Kota Sukabumi,2026-05,8592,11,54,628.4916201117319,0.0657886035049755,mbg_condition_plus_food_vulnerability_proxy,6.9,6.9,80.9,6.0,Sangat Tahan,0.21110807860262004,0.42864228125615805,8592,18.272811918063315,16.52700186219739,781.0909090909091,0.5489183339806765,0.15430743873740982,0.36002708057733923,0.14530659691950013,0.19848250069233317,0,1,0,higher-data,0.75
21500,Jawa Barat,Kab. Kuningan,2026-05,6222,34,176,2828.6724525875925,0.06535210019087946,mbg_condition_plus_food_vulnerability_proxy,10.74,10.74,81.43,6.0,Sangat Tahan,0.20387554585152834,0.42864228125615805,6222,31.661845065895214,27.3224043715847,183.0,0.6396757513880285,0.17462197234512888,0.29904366364586255,0.2569020633536762,0.19837668371443845,0,1,0,higher-data,0.75
51200,Jawa Timur,Kab. Pacitan,2026-05,4040,53,48,1188.118811881188,0.05566408421991149,mbg_condition_plus_food_vulnerability_proxy,12.97,12.97,82.94,6.0,Sangat Tahan,0.18326965065502188,0.2556839973338641,4040,5.445544554455445,3.9603960396039604,76.22641509433963,0.5992649514808246,0.16077641141205673,0.32204157282930557,0.32170880557977327,0.19768727351895898,0,1,0,higher-data,0.75
150400,Kalimantan Selatan,Kab. Tapin,2026-05,212,8,17,8018.867924528301,0.03583235467244598,mbg_condition_plus_food_vulnerability_proxy,2.91,2.91,88.58,6.0,Sangat Tahan,0.10630458515283847,0.7315768173011702,212,28.30188679245283,28.30188679245283,26.5,0.36823435603083315,0.12172877413647513,0.488243978957223,0.029351932577739034,0.1968448666569489,0,0,0,higher-data,0.75
80100,Sumatera Barat,Kab. Agam,2026-05,1532,19,35,2284.595300261097,0.04404178996922394,mbg_condition_plus_food_vulnerability_proxy,5.97,5.97,86.92,6.0,Sangat Tahan,0.1289574235807861,0.7635949675567895,1532,39.1644908616188,37.20626631853786,80.63157894736842,0.5026077605271,0.15207357211552086,0.3981849191651069,0.11827956989247311,0.19667402485837276,0,0,0,higher-data,0.75
21200,Jawa Barat,Kab. Tasikmalaya,2026-05,8848,101,304,3435.804701627487,0.08849286664866515,mbg_condition_plus_food_vulnerability_proxy,10.15,10.15,78.47,6.0,Sangat Tahan,0.2442685589519651,0.42864228125615805,8848,121.27034358047015,88.15551537070525,87.60396039603961,0.7289125002887905,0.19170433483894145,0.236578574309006,0.23975588491717523,0.1963663554950615,0,1,0,higher-data,0.75
136000,Kalimantan Barat,Kota Pontianak,2026-05,31296,101,84,268.40490797546016,0.0989458720159674,mbg_condition_plus_food_vulnerability_proxy,4.0,4.0,72.55,6.0,Sangat Tahan,0.32505458515283847,0.53359299465519,31296,10.416666666666666,10.001278118609408,309.86138613861385,0.722010350972794,0.19135434230215198,0.24225087060231684,0.061028770706190054,0.1960386552254235,0,0,0,higher-data,0.75
191400,Sulawesi Selatan,Kab. Pinrang,2026-05,9090,14,45,495.0495049504951,0.0584585194401391,mbg_condition_plus_food_vulnerability_proxy,8.38,8.38,86.94,6.0,Sangat Tahan,0.12868449781659397,0.6338163887252732,9090,142.57425742574256,142.57425742574256,649.2857142857143,0.5557984102414804,0.15952256699627287,0.3585857111629298,0.18831734960767219,0.19578223103551443,0,0,1,higher-data,0.75
30800,Jawa Tengah,Kab. Magelang,2026-05,28722,100,153,532.6927094213495,0.06695491335315618,mbg_condition_plus_food_vulnerability_proxy,9.9,9.9,80.2,6.0,Sangat Tahan,0.22066048034934505,0.6886093818900983,28722,5.535826195947357,5.257294060302208,287.22,0.7413531793187055,0.20065388029950643,0.2335562498024069,0.2324905550712002,0.19525943054926034,0,1,0,higher-data,0.75
120900,Lampung,Kab. Pesawaran,2026-05,12208,39,63,516.0550458715596,0.06393531908805283,mbg_condition_plus_food_vulnerability_proxy,10.93,10.93,80.85,6.0,Sangat Tahan,0.21179039301310054,0.3162695098693987,12208,2.948885976408912,2.7031454783748363,313.02564102564105,0.6302502272229229,0.16583018563716223,0.2995922992707714,0.26242371403661724,0.19481054770009396,0,0,0,higher-data,0.75
52100,Jawa Timur,Kab. Lumajang,2026-05,5180,21,90,1737.4517374517375,0.07022221479988229,mbg_condition_plus_food_vulnerability_proxy,8.6,8.6,79.58,6.0,Sangat Tahan,0.2291211790393014,0.2556839973338641,5180,10.81081081081081,10.424710424710424,246.66666666666666,0.5835298947849026,0.15339085912758482,0.3292698587998654,0.19471083987213014,0.19471030153529817,0,1,0,higher-data,0.75
120100,Lampung,Kab. Lampung Selatan,2026-05,5054,30,151,2987.732489117531,0.06779417542060952,mbg_condition_plus_food_vulnerability_proxy,12.05,12.05,84.46,6.0,Sangat Tahan,0.1625272925764194,0.3162695098693987,5054,136.9212504946577,136.32766125840917,168.46666666666667,0.6205166890203805,0.16176063141963606,0.304495691611067,0.2949723917465853,0.19241667707072166,0,0,0,higher-data,0.75
32300,Jawa Tengah,Kab. Temanggung,2026-05,14882,194,90,604.7574250772745,0.07295863179136507,mbg_condition_plus_food_vulnerability_proxy,7.78,7.78,78.91,6.0,Sangat Tahan,0.23826419213973815,0.6886093818900983,14882,11.356000537562156,9.34014245397124,76.71134020618557,0.7343280859055186,0.1954344821255251,0.2351194661229777,0.17088055797733218,0.19203077887677458,0,1,0,higher-data,0.75
20600,Jawa Barat,Kab. Sukabumi,2026-05,2134,36,376,17619.4939081537,0.0800738403287364,mbg_condition_plus_food_vulnerability_proxy,6.41,6.41,78.59,6.0,Sangat Tahan,0.2426310043668123,0.42864228125615805,2134,52.48359887535145,52.014995313964384,59.27777777777778,0.6360126651675659,0.16576851744952809,0.2945502868862688,0.13106655042138912,0.19128171333600363,0,1,0,higher-data,0.75
206100,Sulawesi Tenggara,Kota Bau Bau,2026-05,9128,71,21,230.06134969325154,0.07700208353297822,mbg_condition_plus_food_vulnerability_proxy,,8.71,80.49,6.0,Sangat Tahan,0.21670305676855905,0.2832008256018625,9128,89.61437335670465,79.97370727432076,128.56338028169014,0.6109744056357526,0.15672830134303806,0.3084000230082225,0.1979075850043592,0.19123752537305683,0,0,1,lower-data,0.5
106000,Jambi,Kota Jambi,2026-05,8510,27,47,552.2914218566393,0.05170347844608652,mbg_condition_plus_food_vulnerability_proxy,7.69,7.69,85.88,6.0,Sangat Tahan,0.14314956331877737,0.7114834230017475,8510,62.98472385428908,62.74970622796709,315.18518518518516,0.5883536034243788,0.16385530627716427,0.3341531271984379,0.1682650392327812,0.19107833895449977,0,0,0,higher-data,0.75
30600,Jawa Tengah,Kab. Purworejo,2026-05,2876,84,76,2642.559109874826,0.04653127227598226,mbg_condition_plus_food_vulnerability_proxy,10.06,10.06,86.22,6.0,Sangat Tahan,0.138509825327511,0.6886093818900983,2876,36.50904033379694,34.42280945757997,34.23809523809524,0.6293337227307818,0.17185554027960442,0.30560196649404997,0.2371403661726242,0.19038992600600702,0,1,0,higher-data,0.75
26900,Jawa Barat,Kota Banjar,2026-05,6266,50,40,638.3657835939994,0.0721596314066604,mbg_condition_plus_food_vulnerability_proxy,5.73,5.73,78.92,6.0,Sangat Tahan,0.23812772925764192,0.42864228125615805,6266,5.585700606447494,4.468560485157996,125.32,0.6039849157522429,0.15712896522109088,0.314797785333101,0.11130485324033712,0.18970870522599326,0,1,0,higher-data,0.75
40300,D.I. Yogyakarta,Kab. Gunungkidul,2026-05,14460,183,0,0.0,0.05682176823067349,mbg_condition_plus_food_vulnerability_proxy,,8.71,82.97,6.0,Sangat Tahan,0.18286026200873373,0.34046741322926,14460,14.453665283540802,13.485477178423237,79.01639344262296,0.557886198324549,0.14491311952978436,0.3441306743700292,0.1979075850043592,0.18920184828710665,0,1,0,lower-data,0.5
150100,Kalimantan Selatan,Kab. Banjar,2026-05,4156,47,32,769.9711260827719,0.06653347176408529,mbg_condition_plus_food_vulnerability_proxy,2.74,2.74,81.54,6.0,Sangat Tahan,0.20237445414847155,0.7315768173011702,4156,43.551491819056785,38.73917228103946,88.42553191489361,0.578845988936054,0.1585736592175685,0.33781160793835285,0.02441150828247603,0.18845507503914227,0,0,0,higher-data,0.75
21700,Jawa Barat,Kab. Cirebon,2026-05,8102,19,282,3480.6220686250304,0.05596749738263862,mbg_condition_plus_food_vulnerability_proxy,10.23,10.23,82.77,6.0,Sangat Tahan,0.18558951965065518,0.42864228125615805,8102,2.221673660824488,1.85139471735374,426.42105263157896,0.6366823627136612,0.16286313995404442,0.2914552930407292,0.24208079046788722,0.18731458390722783,0,1,0,higher-data,0.75
26300,Jawa Barat,Kota Cirebon,2026-05,5368,32,48,894.187779433681,0.05424708289731258,mbg_condition_plus_food_vulnerability_proxy,8.66,8.66,83.78,6.0,Sangat Tahan,0.17180676855895205,0.42864228125615805,5368,20.305514157973175,17.883755588673623,167.75,0.5825666373490019,0.14951801137617732,0.32675098464623137,0.19645451903516417,0.18593587080549018,0,1,0,higher-data,0.75
191200,Sulawesi Selatan,Kab. Sinjai,2026-05,17104,89,27,157.85781103835362,0.05946925403372869,mbg_condition_plus_food_vulnerability_proxy,7.41,7.41,82.31,6.0,Sangat Tahan,0.19186681222707425,0.6338163887252732,17104,15.961178671655752,9.763797942001872,192.17977528089887,0.652873974597806,0.17013508020553164,0.2837334051121566,0.16012786980528915,0.18583095254231607,0,0,1,higher-data,0.75
32400,Jawa Tengah,Kab. Kendal,2026-05,7112,40,129,1813.835770528684,0.05093762587819899,mbg_condition_plus_food_vulnerability_proxy,8.4,8.4,84.83,6.0,Sangat Tahan,0.15747816593886477,0.6886093818900983,7112,30.511811023622048,19.54443194600675,177.8,0.6407125716726413,0.16893212651798561,0.2932202921152638,0.18889857599535018,0.185394130767766,0,1,0,higher-data,0.75
186000,Sulawesi Tengah,Kota Palu,2026-05,2830,9,37,1307.4204946996467,0.057771107801971956,mbg_condition_plus_food_vulnerability_proxy,5.26,5.26,82.43,6.0,Sangat Tahan,0.19022925764192133,0.30051186291908305,2830,5.30035335689046,4.593639575971731,314.44444444444446,0.488257608684446,0.12313470583925684,0.385555259406576,0.09764603312990408,0.1843270522261582,0,0,1,higher-data,0.75
80700,Sumatera Barat,Kab. Tanah Datar,2026-05,754,11,32,4244.031830238727,0.039178709723672905,mbg_condition_plus_food_vulnerability_proxy,3.59,3.59,89.4,6.0,Sangat Tahan,0.09511462882096067,0.7635949675567895,754,76.92307692307693,75.59681697612731,68.54545454545455,0.44866876112610865,0.12759129928833013,0.4236860307209054,0.04911362975879104,0.18420377468936214,0,0,0,higher-data,0.75
56500,Jawa Timur,Kota Blitar,2026-05,7400,20,31,418.9189189189189,0.06472378238717942,mbg_condition_plus_food_vulnerability_proxy,6.6,6.6,80.8,6.0,Sangat Tahan,0.21247270742358093,0.2556839973338641,7400,7.297297297297297,6.621621621621622,370.0,0.552953988456245,0.13512991888437842,0.33993110193440584,0.1365882011043301,0.1834030708361732,0,1,0,higher-data,0.75
51800,Jawa Timur,Kab. Malang,2026-05,3368,21,241,7155.581947743468,0.06398293380426862,mbg_condition_plus_food_vulnerability_proxy,8.78,8.78,81.09,6.0,Sangat Tahan,0.20851528384279472,0.2556839973338641,3368,10.688836104513063,9.501187648456057,160.38095238095238,0.606626506395483,0.14647791637825242,0.30329015628422373,0.19994187736123215,0.18269510414198692,0,1,0,higher-data,0.75
66100,Aceh,Kota Banda Aceh,2026-05,5180,13,39,752.8957528957529,0.042780076304322005,mbg_condition_plus_food_vulnerability_proxy,5.45,5.45,87.96,6.0,Sangat Tahan,0.11476528384279494,0.7407043415714181,5180,60.03861003861004,59.84555984555984,398.46153846153845,0.5281318279023145,0.14264632621735446,0.36792706493364297,0.10316768381284509,0.18241821935898012,0,0,0,higher-data,0.75
120500,Lampung,Kab. Tulang Bawang,2026-05,938,10,46,4904.051172707889,0.04197761960758777,mbg_condition_plus_food_vulnerability_proxy,,8.71,88.78,6.0,Sangat Tahan,0.10357532751091703,0.3162695098693987,938,81.02345415778252,73.56076759061833,93.8,0.46480765702074783,0.11599222868895548,0.39967287446871075,0.1979075850043592,0.1808250642261406,0,0,0,lower-data,0.5
286100,Banten,Kota Tangerang,2026-05,4654,10,91,1955.3072625698323,0.0431483459142795,mbg_condition_plus_food_vulnerability_proxy,5.19,5.19,85.92,6.0,Sangat Tahan,0.142603711790393,0.6810511389562137,4654,2.793296089385475,2.363558229480017,465.4,0.5436165443087421,0.1422951456592516,0.354217701333215,0.0956117407730311,0.18057140682514555,0,1,0,higher-data,0.75
31000,Jawa Tengah,Kab. Klaten,2026-05,14874,92,154,1035.3637219308862,0.046217706492102335,mbg_condition_plus_food_vulnerability_proxy,11.0,11.0,85.64,6.0,Sangat Tahan,0.14642467248908297,0.6886093818900983,14874,16.74062121823316,15.933844292053248,161.67391304347825,0.7153803549138837,0.17915667551142467,0.23743085802955857,0.2644580063934902,0.1789180163309705,0,1,0,higher-data,0.75
36100,Jawa Tengah,Kota Surakarta,2026-05,4906,24,77,1569.506726457399,0.039141563568866826,mbg_condition_plus_food_vulnerability_proxy,7.69,7.69,87.67,6.0,Sangat Tahan,0.11872270742358082,0.6886093818900983,4906,25.68283734203017,24.663677130044842,204.41666666666666,0.5826173194806866,0.14980832649745135,0.32695843836939564,0.1682650392327812,0.17885392330559055,0,1,0,higher-data,0.75
50500,Jawa Timur,Kab. Bojonegoro,2026-05,1584,14,146,9217.171717171717,0.03996042964066065,mbg_condition_plus_food_vulnerability_proxy,11.49,11.49,87.63,6.0,Sangat Tahan,0.1192685589519652,0.2556839973338641,1584,30.934343434343436,28.409090909090907,113.14285714285714,0.5422236041076782,0.12910734338799526,0.34400671971977403,0.27869805289160127,0.17843044989500118,0,1,0,higher-data,0.75
32800,Jawa Tengah,Kab. Tegal,2026-05,11034,37,176,1595.0697843030632,0.06491021658600717,mbg_condition_plus_food_vulnerability_proxy,6.16,6.16,83.71,6.0,Sangat Tahan,0.17276200873362457,0.6886093818900983,11034,102.13884357440638,79.57223128511873,298.2162162162162,0.6630529969552057,0.16602128195120203,0.2713599048879022,0.12380122057541411,0.17811160595462,0,1,0,higher-data,0.75
86400,Sumatera Barat,Kota Solok,2026-05,216,7,13,6018.518518518518,0.0146163699678067,mbg_condition_plus_food_vulnerability_proxy,2.91,2.91,92.9,6.0,Sangat Tahan,0.047352620087336206,0.7635949675567895,216,4.62962962962963,0.0,30.857142857142858,0.35299719724616463,0.10064540477857382,0.4831828304404935,0.029351932577739034,0.17796449938082326,0,0,0,higher-data,0.75
191500,Sulawesi Selatan,Kab. Sidenreng Rappang,2026-05,1676,20,28,1670.6443914081146,0.040462100260019465,mbg_condition_plus_food_vulnerability_proxy,4.91,4.91,87.92,6.0,Sangat Tahan,0.1153111353711791,0.6338163887252732,1676,42.362768496420045,41.766109785202865,83.8,0.49991248960294044,0.12791228210143868,0.3796014779229326,0.08747457134553908,0.1769363367840703,0,0,1,higher-data,0.75
86000,Sumatera Barat,Kota Bukittinggi,2026-05,874,8,15,1716.2471395881007,0.028172754342151538,mbg_condition_plus_food_vulnerability_proxy,3.78,3.78,92.86,6.0,Sangat Tahan,0.047898471615720584,0.7635949675567895,874,99.54233409610984,98.39816933638444,109.25,0.4106325519471743,0.1119389102019237,0.44306402548194485,0.05463528044173205,0.17658120515748263,0,0,0,higher-data,0.75
21000,Jawa Barat,Kab. Sumedang,2026-05,2654,37,151,5689.525244913339,0.06810577410989174,mbg_condition_plus_food_vulnerability_proxy,8.81,8.81,86.88,6.0,Sangat Tahan,0.12950327510917048,0.42864228125615805,2654,219.66842501883949,193.293142426526,71.72972972972973,0.6099451105040907,0.14605038864090955,0.30004707610466025,0.2008137169427492,0.17630361659068156,0,1,0,higher-data,0.75
200700,Sulawesi Tenggara,Kab. Bombana,2026-05,9488,45,18,189.7133220910624,0.04830139542019034,mbg_condition_plus_food_vulnerability_proxy,10.14,10.14,85.33,6.0,Sangat Tahan,0.1506550218340612,0.2832008256018625,9488,23.29258010118044,20.552276559865092,210.84444444444443,0.5828833752807312,0.13561252030245446,0.31443859659009465,0.23946527172333623,0.1757259739499961,0,0,1,higher-data,0.75
31900,Jawa Tengah,Kab. Kudus,2026-05,1992,15,119,5973.895582329317,0.03581764975277426,mbg_condition_plus_food_vulnerability_proxy,6.59,6.59,88.81,6.0,Sangat Tahan,0.10316593886462888,0.6886093818900983,1992,35.140562248995984,34.63855421686747,132.8,0.5454946308943276,0.1380298828760137,0.3488993154905753,0.1362975879104911,0.17526930134011917,0,1,0,higher-data,0.75
31500,Jawa Tengah,Kab. Grobogan,2026-05,8120,63,174,2142.8571428571427,0.037501478925724245,mbg_condition_plus_food_vulnerability_proxy,10.63,10.63,87.29,6.0,Sangat Tahan,0.12390829694323147,0.6886093818900983,8120,2.586206896551724,1.9704433497536944,128.88888888888889,0.6801003318532091,0.16745474158568308,0.257842748664999,0.25370531822144726,0.17485413100662156,0,1,0,higher-data,0.75
30500,Jawa Tengah,Kab. Kebumen,2026-05,164236,691,182,110.81614262402884,0.06346910792173323,mbg_condition_plus_food_vulnerability_proxy,13.58,13.58,81.21,6.0,Sangat Tahan,0.20687772925764203,0.6886093818900983,164236,10.338780778879174,9.66901288389878,237.67872648335745,0.90793344524185,0.21702871114899075,0.10352124586182983,0.3394362104039523,0.17481594574469025,0,1,0,higher-data,0.75
190300,Sulawesi Selatan,Kab. Gowa,2026-05,7710,10,83,1076.5239948119327,0.03774317577494019,mbg_condition_plus_food_vulnerability_proxy,6.64,6.64,87.53,6.0,Sangat Tahan,0.12063318777292575,0.6338163887252732,7710,11.154345006485084,11.154345006485084,771.0,0.5568924448659267,0.13807449569041907,0.3390706860771997,0.13775065387968613,0.17445783811333074,0,0,1,higher-data,0.75
191000,Sulawesi Selatan,Kab. Bantaeng,2026-05,11308,48,26,229.92571630703927,0.04076474195746803,mbg_condition_plus_food_vulnerability_proxy,7.68,7.68,86.59,6.0,Sangat Tahan,0.13346069868995636,0.6338163887252732,11308,5.217545100813584,5.217545100813584,235.58333333333334,0.605490380833241,0.14868583263366547,0.30618514134733404,0.16797442603894214,0.17439306810204358,0,0,1,higher-data,0.75
120200,Lampung,Kab. Lampung Tengah,2026-05,3786,18,171,4516.640253565769,0.04695447004214693,mbg_condition_plus_food_vulnerability_proxy,9.59,9.59,84.93,6.0,Sangat Tahan,0.15611353711790388,0.3162695098693987,3786,1.0565240359218173,0.5282620179609087,210.33333333333334,0.5896800854149767,0.1364811559978202,0.3093065773483026,0.22348154606219117,0.17431912367820646,0,0,0,higher-data,0.75
156100,Kalimantan Selatan,Kota Banjarbaru,2026-05,22496,129,31,137.8022759601707,0.047450893848086886,mbg_condition_plus_food_vulnerability_proxy,,8.71,86.34,6.0,Sangat Tahan,0.13687227074235808,0.7315768173011702,22496,49.20874822190611,40.05156472261735,174.3875968992248,0.6865839335839204,0.1683101686482175,0.25297035696495335,0.1979075850043592,0.17348983485225278,0,0,0,lower-data,0.5
