sample_id,platform,timestamp,year_month,source_type,human_label,weak_label,clean_text,masked_text_excerpt,text_length_tokens,suspicious_term_count,benign_term_count,entity_count,entity_type_count,domain_count,handle_count,payment_count,phone_count,report_channel_score,text_risk_score,gambling_terms,payment_terms,promotion_terms,urgency_terms,contact_terms,benign_terms,cluster_id
demo_0358,public_report,2025-01-15,2025-01,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan contoh tautan disamarkan alphaoi.invalid,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan contoh tautan disamarkan [DOMAIN],13,1,1,1,1,1,0,0,0,1.0,0.53743,0,0,0,0,1,1,C295
demo_0359,forum,2026-03-28,2026-03,ocr_snapshot,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C166
demo_0360,short_video,2025-03-28,2025-03,platform_export,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C167
demo_0361,public_report,2025-03-15,2025-03,ocr_snapshot,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C168
demo_0362,public_report,2026-04-10,2026-04,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C169
demo_0363,forum,2025-05-17,2025-05,public_post,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C170
demo_0364,image_ocr,2025-07-06,2025-07,public_post,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C171
demo_0365,bio_text,2026-01-18,2026-01,public_post,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C172
demo_0366,bio_text,2025-10-22,2025-10,platform_export,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C173
demo_0367,image_ocr,2025-10-08,2025-10,public_post,promotional,1,akun baru diarahkan ke fajaro6.invalid lalu chat @fajar_reviewo6 untuk wd harian,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk wd harian,11,1,0,2,2,1,1,0,0,0.0,0.63026,0,1,0,0,0,0,C295
demo_0368,short_video,2026-01-14,2026-01,ocr_snapshot,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kanal jayakartaio.invalid,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kanal [DOMAIN],14,4,0,1,1,1,0,0,0,0.0,0.721115,0,1,1,0,2,0,C295
demo_0369,bio_text,2025-07-08,2025-07,public_post,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,0.0,0.385406,0,0,0,0,0,2,C174
demo_0370,image_ocr,2025-11-17,2025-11,platform_export,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C175
demo_0371,short_video,2025-02-12,2025-02,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C176
demo_0372,comment,2025-07-10,2025-07,manual_report,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,12,4,0,0,0,0,0,0,0,1.0,0.724455,0,1,1,0,2,0,C177
demo_0373,public_report,2025-06-23,2025-06,manual_report,promotional,1,ocr tangkapan layar memuat togel bonus member baru dan kontak o8xx-xxx-iooi,"ocr tangkapan layar memuat togel, bonus member baru, dan kontak [PHONE]",11,3,0,1,1,0,0,0,1,1.0,0.7773,1,1,1,0,0,0,C295
demo_0374,image_ocr,2025-12-23,2025-12,public_post,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @bravo_reviewo2,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE],14,4,0,1,1,0,1,0,0,1.0,0.747124,0,1,1,0,2,0,C295
demo_0375,image_ocr,2025-08-01,2025-08,manual_report,promotional,1,ocr tangkapan layar memuat parlay deposit kecil dan kontak o8xx-xxx-ioo6,"ocr tangkapan layar memuat parlay, deposit kecil, dan kontak [PHONE]",10,3,0,1,1,0,0,0,1,1.0,0.783017,1,2,0,0,0,0,C295
demo_0376,public_report,2025-10-10,2025-10,platform_export,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C178
demo_0377,bio_text,2025-01-08,2025-01,ocr_snapshot,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C179
demo_0378,bio_text,2025-09-13,2025-09,platform_export,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @cendana_reviewoe,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE],12,1,0,1,1,0,1,0,0,1.0,0.664482,1,0,0,0,0,0,C295
demo_0379,public_report,2025-10-28,2025-10,public_post,promotional,1,info parlay qris cepat via admin @dahlia_reviewoa cek domain dahliaoa.invalid,"info parlay [PAYMENT] via admin [HANDLE], cek domain [DOMAIN]",10,4,0,3,3,1,1,1,0,1.0,0.815076,1,1,0,0,2,0,C295
demo_0380,short_video,2026-01-02,2026-01,platform_export,promotional,1,maxwin sedang ramai pola malam ini dibagikan di @alpha_reviewoi pembayaran qris-alpha-oi,"maxwin sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,1.0,0.845535,2,1,0,1,0,0,C295
demo_0381,public_report,2026-04-10,2026-04,public_post,promotional,1,maxwin sedang ramai pola malam ini dibagikan di @nusantara_reviewia pembayaran qris-nusantara-ia,"maxwin sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,0.0,0.827308,2,1,0,1,0,0,C295
demo_0382,image_ocr,2025-01-15,2025-01,platform_export,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan purnamai6.invalid,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan [DOMAIN],13,0,1,1,1,1,0,0,0,1.0,0.504167,0,0,0,0,0,1,C295
demo_0383,public_report,2026-02-22,2026-02,ocr_snapshot,promotional,1,scatter sedang ramai pola malam ini dibagikan di @alpha_reviewoi pembayaran qris-alpha-oi,"scatter sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,1.0,0.845535,2,1,0,1,0,0,C295
demo_0384,image_ocr,2025-09-25,2025-09,ocr_snapshot,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C180
demo_0385,image_ocr,2025-07-16,2025-07,platform_export,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C181
demo_0386,image_ocr,2025-08-04,2025-08,manual_report,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kanal nusantaraia.invalid,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kanal [DOMAIN],11,2,1,1,1,1,0,0,0,1.0,0.671873,1,0,1,0,0,1,C295
demo_0387,image_ocr,2026-04-07,2026-04,public_post,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C182
demo_0388,comment,2025-07-30,2025-07,platform_export,promotional,1,ocr tangkapan layar memuat scatter qris cepat dan kontak o8xx-xxx-ioo6,"ocr tangkapan layar memuat scatter, [PAYMENT], dan kontak [PHONE]",10,2,0,2,2,0,0,1,1,0.0,0.724455,1,1,0,0,0,0,C295
demo_0389,bio_text,2026-04-09,2026-04,ocr_snapshot,promotional,1,akun baru diarahkan ke dahliaoa.invalid lalu chat @dahlia_reviewoa untuk qris cepat,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk [PAYMENT],11,1,0,3,3,1,1,1,0,1.0,0.686398,0,1,0,0,0,0,C295
demo_0390,comment,2026-04-21,2026-04,platform_export,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C183
demo_0391,public_report,2025-08-01,2025-08,ocr_snapshot,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C184
demo_0392,public_report,2025-09-10,2025-09,ocr_snapshot,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C185
demo_0393,public_report,2025-11-14,2025-11,ocr_snapshot,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @jayakarta_reviewio kanal jayakartaio.invalid,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE] kanal [DOMAIN],16,4,0,2,2,1,1,0,0,1.0,0.768525,0,1,1,0,2,0,C295
demo_0394,forum,2025-04-07,2025-04,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C186
demo_0395,comment,2025-10-04,2025-10,manual_report,promotional,1,maxwin sedang ramai pola malam ini dibagikan di @halimun_reviewo8 pembayaran qris-halimun-o8,"maxwin sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,1.0,0.845535,2,1,0,1,0,0,C295
demo_0396,public_report,2025-03-28,2025-03,ocr_snapshot,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan sagarai8.invalid,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan [DOMAIN],14,0,2,1,1,1,0,0,0,1.0,0.446044,0,0,0,0,0,2,C295
demo_0397,short_video,2025-08-01,2025-08,public_post,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C187
demo_0398,forum,2025-03-07,2025-03,public_post,promotional,1,ocr tangkapan layar memuat slot wd harian dan kontak o8xx-xxx-ioi6,"ocr tangkapan layar memuat slot, wd harian, dan kontak [PHONE]",10,2,0,1,1,0,0,0,1,1.0,0.727769,1,1,0,0,0,0,C295
demo_0399,comment,2025-07-16,2025-07,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C188
demo_0400,short_video,2025-10-31,2025-10,manual_report,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,0.0,0.44193,0,0,0,0,0,1,C189
demo_0401,bio_text,2026-01-28,2026-01,public_post,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @fajar_reviewo6,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE],11,2,1,1,1,0,1,0,0,0.0,0.641834,1,0,1,0,0,1,C295
demo_0402,image_ocr,2025-04-01,2025-04,platform_export,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,0.0,0.41743,0,0,0,0,1,2,C190
demo_0403,short_video,2025-08-26,2025-08,public_post,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C191
demo_0404,short_video,2025-12-02,2025-12,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C192
demo_0405,comment,2025-08-06,2025-08,public_post,promotional,1,ocr tangkapan layar memuat slot deposit kecil dan kontak o8xx-xxx-ioot,"ocr tangkapan layar memuat slot, deposit kecil, dan kontak [PHONE]",10,3,0,1,1,0,0,0,1,1.0,0.783017,1,2,0,0,0,0,C295
demo_0406,public_report,2026-01-07,2026-01,public_post,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,0.0,0.385406,0,0,0,0,0,2,C193
demo_0407,forum,2025-09-24,2025-09,ocr_snapshot,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @waringin_review22,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE],12,2,0,1,1,0,1,0,0,1.0,0.693528,1,0,0,0,1,0,C295
demo_0408,short_video,2025-04-19,2025-04,public_post,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,0.0,0.44193,0,0,0,0,0,1,C194
demo_0409,forum,2025-02-15,2025-02,manual_report,promotional,1,komentar berulang menyebut alphaoi.invalid dengan ajakan daftar vip,komentar berulang menyebut [DOMAIN] dengan ajakan daftar vip,8,2,0,1,1,1,0,0,0,1.0,0.686398,0,0,2,0,0,0,C295
demo_0410,image_ocr,2026-04-01,2026-04,manual_report,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,0.0,0.41743,0,0,0,0,1,2,C195
demo_0411,short_video,2026-04-18,2026-04,manual_report,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual",12,2,0,0,0,0,0,0,0,0.0,0.606669,0,0,1,1,0,0,C196
demo_0412,short_video,2025-01-18,2025-01,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C197
demo_0413,public_report,2025-06-21,2025-06,manual_report,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan intano9.invalid,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan [DOMAIN],14,0,2,1,1,1,0,0,0,1.0,0.446044,0,0,0,0,0,2,C295
demo_0414,bio_text,2025-07-16,2025-07,platform_export,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C198
demo_0415,image_ocr,2025-01-08,2025-01,platform_export,promotional,1,ocr tangkapan layar memuat maxwin deposit kecil dan kontak o8xx-xxx-iooa mirror fajaro6.invalid admin @fajar_reviewo6,"ocr tangkapan layar memuat maxwin, deposit kecil, dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",14,5,0,3,3,1,1,0,1,0.0,0.838891,1,2,0,0,2,0,C295
demo_0416,comment,2025-12-13,2025-12,ocr_snapshot,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C199
demo_0417,forum,2025-12-18,2025-12,platform_export,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C200
demo_0418,forum,2025-12-23,2025-12,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C201
demo_0419,comment,2025-11-13,2025-11,platform_export,promotional,1,komentar berulang menyebut halimuno8.invalid dengan ajakan claim bonus,komentar berulang menyebut [DOMAIN] dengan ajakan claim bonus,8,2,0,1,1,1,0,0,0,1.0,0.693528,0,1,1,0,0,0,C295
demo_0420,bio_text,2025-12-21,2025-12,public_post,promotional,1,ocr tangkapan layar memuat togel deposit kecil dan kontak o8xx-xxx-io2i mirror waringin22.invalid admin @waringin_review22,"ocr tangkapan layar memuat togel, deposit kecil, dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",14,6,0,3,3,1,1,0,1,1.0,0.871766,1,2,0,0,3,0,C295
demo_0421,bio_text,2025-07-03,2025-07,ocr_snapshot,promotional,1,akun baru diarahkan ke bravoo2.invalid lalu chat @bravo_reviewo2 untuk deposit kecil,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk deposit kecil,11,2,0,2,2,1,1,0,0,1.0,0.724455,0,2,0,0,0,0,C295
demo_0422,short_video,2026-02-25,2026-02,manual_report,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,12,4,0,0,0,0,0,0,0,1.0,0.724455,0,1,1,0,2,0,C202
demo_0423,bio_text,2025-05-28,2025-05,ocr_snapshot,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online,caption berisi istilah scatter tapi juga membahas bahaya judi online,10,1,0,0,0,0,0,0,0,1.0,0.637994,1,0,0,0,0,0,C203
demo_0424,comment,2025-12-14,2025-12,public_post,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C204
demo_0425,comment,2025-01-17,2025-01,public_post,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif contoh tautan disamarkan rajawaliit.invalid,diskusi sekolah tentang cara menjaga ruang digital produktif contoh tautan disamarkan [DOMAIN],12,1,1,1,1,1,0,0,0,1.0,0.53743,0,0,0,0,1,1,C295
demo_0426,image_ocr,2026-01-10,2026-01,platform_export,promotional,1,ocr tangkapan layar memuat togel deposit kecil dan kontak o8xx-xxx-io2i mirror waringin22.invalid admin @waringin_review22,"ocr tangkapan layar memuat togel, deposit kecil, dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",14,6,0,3,3,1,1,0,1,1.0,0.871766,1,2,0,0,3,0,C295
demo_0427,public_report,2025-11-17,2025-11,public_post,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C205
demo_0428,comment,2025-11-15,2025-11,manual_report,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual kontak @purnama_reviewi6,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual kontak [HANDLE]",14,2,0,1,1,0,1,0,0,1.0,0.664482,0,0,1,1,0,0,C295
demo_0429,image_ocr,2025-09-09,2025-09,ocr_snapshot,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kanal cendanaoe.invalid,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kanal [DOMAIN],14,4,0,1,1,1,0,0,0,1.0,0.747124,0,1,1,0,2,0,C295
demo_0430,short_video,2025-06-02,2025-06,manual_report,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual kontak @elang_reviewos kanal elangos.invalid,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual kontak [HANDLE] kanal [DOMAIN]",16,2,0,2,2,1,1,0,0,0.0,0.660756,0,0,1,1,0,0,C295
demo_0431,forum,2025-09-19,2025-09,manual_report,promotional,1,komentar berulang menyebut waringin22.invalid dengan ajakan link bio,komentar berulang menyebut [DOMAIN] dengan ajakan link bio,8,2,0,1,1,1,0,0,0,0.0,0.626368,0,0,1,0,1,0,C295
demo_0432,image_ocr,2026-01-27,2026-01,ocr_snapshot,promotional,1,info slot saldo ewallet via admin @elang_reviewos cek domain elangos.invalid,"info slot saldo [PAYMENT] admin [HANDLE], cek domain [DOMAIN]",10,6,0,3,3,1,1,1,0,1.0,0.871766,1,2,0,0,3,0,C295
demo_0433,forum,2025-06-06,2025-06,manual_report,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C206
demo_0434,bio_text,2026-03-31,2026-03,manual_report,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual",12,2,0,0,0,0,0,0,0,0.0,0.606669,0,0,1,1,0,0,C207
demo_0435,bio_text,2025-02-04,2025-02,public_post,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C208
demo_0436,comment,2025-12-28,2025-12,manual_report,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @bravo_reviewo2,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE],12,1,0,1,1,0,1,0,0,1.0,0.664482,1,0,0,0,0,0,C295
demo_0437,image_ocr,2025-01-03,2025-01,ocr_snapshot,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C209
demo_0438,forum,2025-06-01,2025-06,platform_export,promotional,1,info rtp tinggi deposit kecil via admin @nusantara_reviewia cek domain nusantaraia.invalid,"info rtp tinggi deposit kecil via admin [HANDLE], cek domain [DOMAIN]",11,5,0,2,2,1,1,0,0,1.0,0.841131,1,2,0,0,2,0,C295
demo_0439,bio_text,2025-06-20,2025-06,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,0.0,0.475021,0,0,0,0,1,1,C210
demo_0440,forum,2025-04-12,2025-04,platform_export,promotional,1,ocr tangkapan layar memuat togel wd harian dan kontak o8xx-xxx-iois,"ocr tangkapan layar memuat togel, wd harian, dan kontak [PHONE]",10,2,0,1,1,0,0,0,1,1.0,0.727769,1,1,0,0,0,0,C221
demo_0441,bio_text,2025-09-15,2025-09,ocr_snapshot,promotional,1,akun baru diarahkan ke bravoo2.invalid lalu chat @bravo_reviewo2 untuk saldo ewallet,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk saldo ewallet,11,3,0,2,2,1,1,0,0,1.0,0.75026,0,2,0,0,1,0,C295
demo_0442,short_video,2025-03-24,2025-03,public_post,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @varuna_review2i kanal varuna2i.invalid,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE] kanal [DOMAIN],16,4,0,2,2,1,1,0,0,1.0,0.768525,0,1,1,0,2,0,C295
demo_0443,public_report,2026-03-31,2026-03,platform_export,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual",12,2,0,0,0,0,0,0,0,1.0,0.637994,0,0,1,1,0,0,C211
demo_0444,short_video,2025-10-15,2025-10,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C212
demo_0445,comment,2025-01-16,2025-01,manual_report,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan contoh tautan disamarkan orionis.invalid,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan contoh tautan disamarkan [DOMAIN],13,1,1,1,1,1,0,0,0,1.0,0.53743,0,0,0,0,1,1,C295
demo_0446,public_report,2026-04-01,2026-04,platform_export,promotional,1,akun baru diarahkan ke tanjungi9.invalid lalu chat @tanjung_reviewi9 untuk qris cepat,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk [PAYMENT],11,1,0,3,3,1,1,1,0,1.0,0.686398,0,1,0,0,0,0,C295
demo_0447,comment,2025-01-28,2025-01,ocr_snapshot,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @cendana_reviewoe,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE],12,1,0,1,1,0,1,0,0,0.0,0.634136,1,0,0,0,0,0,C295
demo_0448,forum,2025-02-21,2025-02,platform_export,promotional,1,ocr tangkapan layar memuat slot qris cepat dan kontak o8xx-xxx-ioi2 mirror rajawaliit.invalid admin @rajawali_reviewit,"ocr tangkapan layar memuat slot, [PAYMENT], dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",14,5,0,4,4,1,1,1,1,0.0,0.832018,1,1,0,0,3,0,C295
demo_0449,public_report,2025-08-17,2025-08,ocr_snapshot,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kanal dahliaoa.invalid,caption berisi istilah scatter tapi juga membahas bahaya judi online kanal [DOMAIN],12,1,0,1,1,1,0,0,0,1.0,0.664482,1,0,0,0,0,0,C295
