rank,region_code,province,district,final_priority_score,model_priority_score,reference_priority_score,coverage_gap,nutrition_need,food_vulnerability,socioeconomic_stress,price_stress,sppg_operational_count,mbg_beneficiaries,top_reasons
1,252800,Papua,Kab. Mamberamo Raya,0.706411989037012,0.7055739249565123,0.7079683937579402,0.9234818421642154,0.3,1.0,0.964545190351642,0.5483230932828003,0,3366,kepadatan SPPG rendah relatif terhadap penerima; kerentanan pangan struktural tinggi; tekanan sosial-ekonomi tinggi
351,156100,Kalimantan Selatan,Kota Banjarbaru,0.1269472805987636,0.10188590523150019,0.1734898348522527,0.2529703569649533,0.0474508938480868,0.136872270742358,0.1979075850043592,0.7315768173011702,31,22496,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
352,70100,Sumatera Utara,Kab. Deli Serdang,0.12682164772663132,0.10188590523150019,0.1731308837890177,0.3497259536434233,0.0450366477006299,0.1387827510917031,0.035164196454519,0.7381077799284579,240,2456,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
353,30200,Jawa Tengah,Kab. Banyumas,0.1267942776083808,0.10188590523150019,0.1730526834511591,0.1261888876102942,0.0688403281876796,0.2132914847161573,0.2688172043010752,0.6886093818900983,221,88926,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
354,56300,Jawa Timur,Kota Kediri,0.12678744115016125,0.10188590523150019,0.1730331507133889,0.2377761088831835,0.0828327678361327,0.2688318777292576,0.1203138622493461,0.2556839973338641,54,14574,kepadatan SPPG rendah relatif terhadap penerima; kerentanan pangan struktural tinggi; gap cakupan dan dukungan tinggi
355,146000,Kalimantan Tengah,Kota Palangka Raya,0.12606087371895025,0.10188590523150019,0.1709572437670718,0.2741436533711938,0.067013744772739,0.2139737991266376,0.049985469340308,0.57347879054882,29,15900,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
356,31100,Jawa Tengah,Kab. Sukoharjo,0.12569521581317195,0.10188590523150019,0.1699125068934195,0.3231675556808318,0.0524346903493147,0.0742358078602619,0.1432723045626271,0.6886093818900983,110,1680,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
357,86100,Sumatera Barat,Kota Padang,0.1256805539980606,0.10188590523150019,0.1698706159931014,0.3705268956098078,0.0374929566461079,0.0919759825327511,0.050276082534147,0.7635949675567895,72,1294,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
358,190900,Sulawesi Selatan,Kab. Soppeng,0.12519285661996093,0.10188590523150019,0.1684771949128166,0.322743239982939,0.0350787519791862,0.1155840611353711,0.1380412670735251,0.6338163887252732,18,9662,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
359,156000,Kalimantan Selatan,Kota Banjarmasin,0.12516610607233056,0.10188590523150019,0.1684007647767298,0.3020602426418693,0.0444178430933607,0.1466975982532751,0.076140656785818,0.7315768173011702,61,8056,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
360,220800,Bali,Kab. Karangasem,0.12469899408436959,0.10188590523150019,0.1670661590968413,0.3033918592635304,0.0560326126730358,0.1692139737991267,0.1307759372275501,0.362951890028767,24,17920,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
361,20800,Jawa Barat,Kab. Bandung,0.12396261132855588,0.10188590523150019,0.164962208365945,0.2323962675507071,0.0697869508406161,0.2147925764192141,0.1203138622493461,0.428642281256158,520,6650,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
362,21800,Jawa Barat,Kab. Indramayu,0.1237887268100724,0.10188590523150019,0.1644653954559922,0.2481601840483035,0.0410118934028785,0.1344159388646288,0.2650392327811682,0.428642281256158,196,6450,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
363,51300,Jawa Timur,Kab. Kediri,0.12315849129667308,0.10188590523150019,0.1626647225605656,0.2014576907822992,0.0674420386998097,0.2071506550218341,0.2298750363266492,0.2556839973338641,191,18868,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; kerentanan pangan struktural tinggi
364,40100,D.I. Yogyakarta,Kab. Bantul,0.1230715985440447,0.10188590523150019,0.1624164575530559,0.2347853934074896,0.0580059585863537,0.183542576419214,0.1979075850043592,0.34046741322926,0,111387,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
365,30900,Jawa Tengah,Kab. Boyolali,0.12300549016295553,0.10188590523150019,0.1622275764642297,0.2398258028580619,0.0414053004259913,0.1183133187772925,0.1979075850043592,0.6886093818900983,127,5262,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
366,190800,Sulawesi Selatan,Kab. Wajo,0.12294524849043265,0.10188590523150019,0.1620554573998786,0.2885093501609255,0.0412756926567741,0.1326419213973798,0.1150828247602441,0.6338163887252732,39,11498,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
367,190700,Sulawesi Selatan,Kab. Bone,0.12275140205894039,0.10188590523150019,0.1615016104527579,0.2127131099347322,0.0453861809028384,0.1461517467248909,0.2101133391455972,0.6338163887252732,46,36268,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
368,31400,Jawa Tengah,Kab. Sragen,0.1221941637666921,0.10188590523150019,0.1599095010463342,0.2022742029910885,0.0433655806054718,0.0955240174672489,0.2708514966579483,0.6886093818900983,127,7816,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
369,40400,D.I. Yogyakarta,Kab. Kulon Progo,0.12176542452415529,0.10188590523150019,0.1586845317819433,0.2656495276538024,0.0472095432752348,0.1451965065502183,0.1979075850043592,0.34046741322926,0,46420,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
370,32500,Jawa Tengah,Kab. Batang,0.12173550133858363,0.10188590523150019,0.1585990369660243,0.2002676544097049,0.0479045427060837,0.1582969432314411,0.1711711711711711,0.6886093818900983,94,39368,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
371,126100,Lampung,Kota Metro,0.12173376148132274,0.10188590523150019,0.1585940659452789,0.3111896350827787,0.0465416707220881,0.144514192139738,0.1319383900029061,0.3162695098693987,36,4746,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
372,31600,Jawa Tengah,Kab. Blora,0.12110341681451545,0.10188590523150019,0.1567930811829723,0.2022771299716168,0.0358803195573187,0.1069868995633188,0.2522522522522522,0.6886093818900983,99,23908,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
373,56800,Jawa Timur,Kota Batu,0.12084428843659989,0.10188590523150019,0.1560527143889279,0.3022004392263911,0.0640884418200546,0.2055131004366812,0.027898866608544,0.2556839973338641,26,9760,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
374,21100,Jawa Barat,Kab. Garut,0.12065451805596415,0.10188590523150019,0.1555105133013972,0.1087259457444574,0.0766057790230556,0.2371724890829695,0.2176692821854112,0.428642281256158,481,44398,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; kerentanan pangan struktural tinggi
375,220100,Bali,Kab. Buleleng,0.12015255758388504,0.10188590523150019,0.1540763405240283,0.2657526724447092,0.0552133060879791,0.1789028384279476,0.0959023539668701,0.362951890028767,41,20452,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
376,220600,Bali,Kab. Klungkung,0.11986367577973281,0.10188590523150019,0.1532509639407362,0.3316476235058903,0.0388654326081315,0.1214519650655022,0.095321127579192,0.362951890028767,12,6356,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
377,126000,Lampung,Kota Bandar Lampung,0.11985766750480273,0.10188590523150019,0.153233797440936,0.2611773735493564,0.0517081056773848,0.1600709606986899,0.1467596628886951,0.3162695098693987,147,4680,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
378,121100,Lampung,Kab. Mesuji,0.11972249536967589,0.10188590523150019,0.1528475913405736,0.3300112595420651,0.0418705865307414,0.1117631004366811,0.116826503923278,0.3162695098693987,35,2888,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
379,52500,Jawa Timur,Kab. Banyuwangi,0.1194159498489127,0.10188590523150019,0.1519717469955359,0.2683863577589398,0.0706326272447323,0.1446506550218341,0.1229293809938971,0.2556839973338641,152,4280,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
380,216000,Maluku,Kota Ambon,0.11920415826378414,0.10188590523150019,0.1513666281808829,0.2995926244745366,0.0527884361376954,0.1611626637554585,0.070909619296716,0.3024708753691258,33,6752,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
381,151100,Kalimantan Selatan,Kab. Tanah Bumbu,0.11915525766682264,0.10188590523150019,0.1512269121895643,0.2153788921538295,0.0553164252386228,0.1804039301310043,0.035745422842197,0.7315768173011702,28,30042,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
382,32000,Jawa Tengah,Kab. Jepara,0.1186891341289006,0.10188590523150019,0.1498951306526442,0.2347986145545161,0.040670239869146,0.1278657205240175,0.1130485324033711,0.6886093818900983,189,5890,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
383,21900,Jawa Barat,Kab. Subang,0.11829900582932161,0.10188590523150019,0.1487804783681328,0.18789851398603,0.0547519234994914,0.1462882096069868,0.2130194710839872,0.428642281256158,202,19818,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
384,121000,Lampung,Kab. Pringsewu,0.11829893757793886,0.10188590523150019,0.1487802833641821,0.258896801991021,0.0536493581988326,0.1230895196506551,0.1656495204882301,0.3162695098693987,62,10200,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
385,166300,Kalimantan Timur,Kota Bontang,0.11817902948665791,0.10188590523150019,0.1484376888176651,0.3589525443072522,0.0327672713466859,0.1020742358078603,0.038070328392909,0.4221122269800722,21,7076,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
386,22500,Jawa Barat,Kab. Pangandaran,0.11816890560800208,0.10188590523150019,0.148408763450077,0.1849941228772974,0.0567520639828915,0.1707150655021835,0.1781458878233071,0.428642281256158,57,25140,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
387,161100,Kalimantan Timur,Kab. Penajam Paser Utara,0.11777307914450773,0.10188590523150019,0.147277830697236,0.2955862122809674,0.0366237436408283,0.1127183406113537,0.1127579192095321,0.4221122269800722,14,13636,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
388,180400,Sulawesi Tengah,Kab. Banggai,0.11769173370122576,0.10188590523150019,0.1470454151450018,0.2595408644911386,0.0503134731932649,0.1532478165938865,0.1258355129322871,0.300511862919083,28,10958,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
389,31200,Jawa Tengah,Kab. Wonogiri,0.11762918198450564,0.10188590523150019,0.1468666959543729,0.1820011791789847,0.0372955375630271,0.1018013100436682,0.2234815460621911,0.6886093818900983,91,21864,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
390,30100,Jawa Tengah,Kab. Cilacap,0.11713868768638983,0.10188590523150019,0.145465283674042,0.1167188342999437,0.0492565727455594,0.1593886462882097,0.2182505085730892,0.6886093818900983,206,76466,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
391,31300,Jawa Tengah,Kab. Karanganyar,0.11704698930669771,0.10188590523150019,0.1452032883034931,0.2146157200210448,0.0289981164884124,0.0914301310043668,0.1912234815460621,0.6886093818900983,105,16580,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
392,50800,Jawa Timur,Kab. Madiun,0.11647176282781664,0.10188590523150019,0.1435597840781186,0.2039794316972969,0.0429302257346471,0.138509825327511,0.2470212147631502,0.2556839973338641,58,31894,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; gap cakupan dan dukungan tinggi
393,40200,D.I. Yogyakarta,Kab. Sleman,0.11619435947345574,0.10188590523150019,0.1427672030656589,0.1899672279200223,0.0493959859917635,0.1563864628820961,0.1979075850043592,0.34046741322926,0,171204,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; gap cakupan dan dukungan tinggi
394,36000,Jawa Tengah,Kota Magelang,0.11552435176688652,0.10188590523150019,0.140852895332604,0.2697476572888954,0.025630359775068,0.0676855895196507,0.109851787271142,0.6886093818900983,19,21294,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
395,16100,D.K.I. Jakarta,Kota Adm. Jakarta Utara,0.11540643312126647,0.10188590523150019,0.1405159849165467,0.2475402798115296,0.0392959329317242,0.1221342794759825,0.1287416448706771,0.4227847162352548,109,15030,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
396,26100,Jawa Barat,Kota Bogor,0.11417231489287546,0.10188590523150019,0.1369899328354295,0.2068795141708696,0.0481702506863203,0.1479257641921397,0.115954664341761,0.428642281256158,150,13556,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
397,50400,Jawa Timur,Kab. Jombang,0.11408015499176025,0.10188590523150019,0.1367266188322432,0.2134244573321392,0.0437059005394784,0.1356441048034934,0.1877361232199941,0.2556839973338641,160,9812,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
398,296000,Kepulauan Bangka Belitung,Kota Pangkal Pinang,0.1138472034977687,0.10188590523150019,0.1360610431351245,0.2522413050815164,0.03959408005534,0.1241812227074237,0.07555943039814,0.4594525948834139,20,26284,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
399,206000,Sulawesi Tenggara,Kota Kendari,0.11367325020243481,0.10188590523150019,0.1355640337198848,0.3256019221660051,0.0336528984803521,0.0914301310043668,0.066259808195292,0.2832008256018625,41,1670,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
400,56400,Jawa Timur,Kota Mojokerto,0.11341405251137471,0.10188590523150019,0.1348234688882845,0.3078704634390503,0.034412366355862,0.0964792576419214,0.091543156059285,0.2556839973338641,18,8684,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
401,196000,Sulawesi Selatan,Kota Makassar,0.11315396621085952,0.10188590523150019,0.1340803651725268,0.2242255604082003,0.0352115302372711,0.1149017467248908,0.073525138041267,0.6338163887252732,130,22738,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
402,22100,Jawa Barat,Kab. Karawang,0.11260083952942929,0.10188590523150019,0.1325000032255833,0.2314907130127477,0.0303117349514696,0.1000272925764191,0.1505376344086021,0.428642281256158,299,10428,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
403,51100,Jawa Timur,Kab. Ponorogo,0.11168856125179097,0.10188590523150019,0.1298934938609024,0.2186579418869427,0.0322301579366331,0.1041211790393014,0.2022667829119441,0.2556839973338641,80,27170,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
404,220200,Bali,Kab. Jembrana,0.11168158166777614,0.10188590523150019,0.1298735521922886,0.2578507692033414,0.0366971293160272,0.119132096069869,0.070619006102877,0.362951890028767,30,11198,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
405,31800,Jawa Tengah,Kab. Pati,0.11151665434439623,0.10188590523150019,0.129402331268346,0.1763970287961302,0.0235761879616318,0.0749181222707424,0.1842487648939261,0.6886093818900983,178,33478,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
406,26600,Jawa Barat,Kota Depok,0.11135219092134563,0.10188590523150019,0.1289324357739157,0.3027283448543626,0.0346486692125798,0.0895196506550218,0.011915140947399,0.428642281256158,204,2180,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
407,51600,Jawa Timur,Kab. Tulungagung,0.11091812399581885,0.10188590523150019,0.1276922445581249,0.2376502595267575,0.037654949642332,0.1230895196506551,0.1179889566986341,0.2556839973338641,133,6120,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
408,16000,D.K.I. Jakarta,Kota Adm. Jakarta Pusat,0.11061317317240178,0.10188590523150019,0.126820956491219,0.2786788725007519,0.0310559062580654,0.0646834061135372,0.08137169427492,0.4227847162352548,49,9958,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
409,116000,Sumatera Selatan,Kota Palembang,0.11019014298029099,0.10188590523150019,0.1256122987994739,0.0975609481060457,0.0532376774099476,0.1739901746724891,0.2074978204010461,0.3333233336965224,216,109132,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; kerentanan pangan struktural tinggi
410,51000,Jawa Timur,Kab. Magetan,0.10987909338610466,0.10188590523150019,0.1247235856732272,0.1735934414627328,0.0402341742120423,0.1144923580786025,0.2104039523394362,0.2556839973338641,69,22664,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; gap cakupan dan dukungan tinggi
411,36300,Jawa Tengah,Kota Semarang,0.10949468794594797,0.10188590523150019,0.1236252844156367,0.2519196191917881,0.0229292264531388,0.0495360262008734,0.05521650682941,0.6886093818900983,187,4616,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
412,276000,Maluku Utara,Kota Ternate,0.10886816758523674,0.10188590523150019,0.121835226242176,0.2447011745356679,0.038292347142196,0.1109443231441049,0.041848299912816,0.3758300298549407,24,9740,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
413,51500,Jawa Timur,Kab. Blitar,0.1086309787581608,0.10188590523150019,0.1211575438791019,0.162959774335977,0.0451083638048824,0.1356441048034934,0.1647776809067131,0.2556839973338641,133,17706,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; gap cakupan dan dukungan tinggi
414,316000,Kepulauan Riau,Kota Batam,0.10855858549040984,0.10188590523150019,0.120950705971242,0.2460868126688398,0.0331255847896131,0.1028930131004367,0.055507120023249,0.3786075500818553,141,9560,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
415,32100,Jawa Tengah,Kab. Demak,0.1080674247840441,0.10188590523150019,0.1195473896673399,0.0829728496888508,0.0261973795207101,0.0805131004366812,0.2606800348735832,0.6886093818900983,161,83478,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
416,26700,Jawa Barat,Kota Cimahi,0.10764631560909904,0.10188590523150019,0.1183442205960683,0.2165678096977779,0.0335885932999855,0.1049399563318776,0.06684103458297,0.428642281256158,68,25756,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
417,22200,Jawa Barat,Kab. Bekasi,0.10757986258714539,0.10188590523150019,0.1181543548190579,0.1915690210916899,0.0395521662685349,0.1213155021834061,0.071490845684394,0.428642281256158,344,7522,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
418,21400,Jawa Barat,Kab. Ciamis,0.10686520272766042,0.10188590523150019,0.1161124695062437,0.0656304204322971,0.0550522007432344,0.179721615720524,0.1537343795408311,0.428642281256158,188,98330,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; kerentanan pangan struktural tinggi
419,50100,Jawa Timur,Kab. Gresik,0.10563394046155372,0.10188590523150019,0.1125945773173674,0.1644731274273037,0.0247757518185114,0.0746451965065502,0.2339436210403951,0.2556839973338641,154,21798,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; gap cakupan dan dukungan tinggi
420,50200,Jawa Timur,Kab. Sidoarjo,0.1055714425795849,0.10188590523150019,0.1124160119403136,0.154478261018946,0.0505447750397005,0.1621179039301311,0.07265329845975,0.2556839973338641,155,38082,kepadatan SPPG rendah relatif terhadap penerima; kerentanan pangan struktural tinggi; gap cakupan dan dukungan tinggi
421,166000,Kalimantan Timur,Kota Samarinda,0.10308801739173755,0.10188590523150019,0.1053205114036069,0.1920757060769952,0.0319442375832674,0.0912936681222706,0.045045045045045,0.4221122269800722,59,24176,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
422,220300,Bali,Kab. Tabanan,0.1028544212670529,0.10188590523150019,0.1046530939045079,0.2352978641147544,0.0199690507196894,0.0526746724890829,0.067712874164487,0.362951890028767,38,15528,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
423,51400,Jawa Timur,Kab. Nganjuk,0.10275284346692704,0.10188590523150019,0.104362871618434,0.0294744246257548,0.0493709724678046,0.1567958515283843,0.2371403661726242,0.2556839973338641,129,161824,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; kerentanan pangan struktural tinggi
424,16200,D.K.I. Jakarta,Kota Adm. Jakarta Barat,0.10214079602255349,0.10188590523150019,0.1026141646345096,0.1994524363726165,0.0261398816368613,0.0685043668122271,0.058413251961639,0.4227847162352548,73,22120,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
425,26500,Jawa Barat,Kota Bekasi,0.10169146348970523,0.10188590523150019,0.1013303573978003,0.2288916315668145,0.0198689182231937,0.0337063318777292,0.059866317930834,0.428642281256158,268,2216,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
426,50300,Jawa Timur,Kab. Mojokerto,0.1003709248491024,0.10188590523150019,0.0975573898532208,0.0643454573964117,0.0398633439850724,0.1234989082969434,0.2002324905550711,0.2556839973338641,123,98104,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; kerentanan pangan struktural tinggi
427,166100,Kalimantan Timur,Kota Balikpapan,0.09840640894935773,0.10188590523150019,0.0919444872825217,0.1914553251944597,0.0246900471482751,0.0701419213973799,0.002034292356873,0.4221122269800722,40,38002,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
428,16300,D.K.I. Jakarta,Kota Adm. Jakarta Selatan,0.0981870561586474,0.10188590523150019,0.0913177650233493,0.1475379586196551,0.0329432832409844,0.0798307860262009,0.038651554780587,0.4227847162352548,142,23290,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
429,26000,Jawa Barat,Kota Bandung,0.09762736275869999,0.10188590523150019,0.0897186410234996,0.1574653340069367,0.0216282273103903,0.0657751091703058,0.054635280441732,0.428642281256158,272,27542,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
430,220500,Bali,Kab. Gianyar,0.0973662737656737,0.10188590523150019,0.0889726724719959,0.1887087303381307,0.0169497704639399,0.0491266375545852,0.052600988084859,0.362951890028767,30,27530,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
431,220400,Bali,Kab. Badung,0.0970445195822159,0.10188590523150019,0.0880533748049736,0.2057142538644749,0.0257334080569981,0.0473526200873362,0.0,0.362951890028767,31,16512,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
432,96000,Riau,Kota Pekanbaru,0.09602656769189871,0.10188590523150019,0.0851449408326388,0.1360642982765293,0.0197723835139696,0.0569050218340612,0.037489102005231,0.5440832473204035,137,37098,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
433,50700,Jawa Timur,Kab. Lamongan,0.09531380526584797,0.10188590523150019,0.0831084767582081,0.0,0.0274257377177597,0.0828329694323145,0.2943911653589072,0.2556839973338641,173,96006,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; kerentanan pangan struktural tinggi
434,56100,Jawa Timur,Kota Malang,0.09308134713976149,0.10188590523150019,0.0767300249693896,0.0902244766363139,0.0346274839108724,0.1038482532751091,0.056669572798605,0.2556839973338641,85,56442,kepadatan SPPG rendah relatif terhadap penerima; kerentanan pangan struktural tinggi; gap cakupan dan dukungan tinggi
435,56000,Jawa Timur,Kota Surabaya,0.09199772677975596,0.10188590523150019,0.0736339667979452,0.1513910738662866,0.0192339632666556,0.0451692139737991,0.048241790177274,0.2556839973338641,133,19406,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
436,16400,D.K.I. Jakarta,Kota Adm. Jakarta Timur,0.0908662184117795,0.10188590523150019,0.0704010857465839,0.0812207582604953,0.0217670908316067,0.0622270742358078,0.059285091543156,0.4227847162352548,253,54846,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
437,56200,Jawa Timur,Kota Madiun,0.08948630252084494,0.10188590523150019,0.0664584689153423,0.1072904492939553,0.0201185191715051,0.0556768558951964,0.057832025573961,0.2556839973338641,30,52450,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
438,226000,Bali,Kota Denpasar,0.0843565683979223,0.10188590523150019,0.0518020857069919,0.1245850630382387,0.003928097114348,0.0,0.007555943039814,0.362951890028767,47,59976,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
